Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2017-07-18,17868800,1942300,29145900,6066500,4007600,7566800,6373700,1154000,2962130000
2017-07-19,20923000,2258400,26281300,8178300,2964000,14293600,6357000,1224500,3059760000
2017-07-20,17243700,2235100,31892500,27562400,3097500,7212200,5166200,1624500,3182780000
2017-07-21,26252600,2098400,20150800,18635000,2734600,6509500,4901600,1711000,3059570000
2017-07-24,21493200,2392700,22403500,15300100,3288000,3877600,8637100,3248300,3010240000
2017-07-25,18853900,2889000,29447000,90098200,2447600,4208900,6989200,4661000,4108060000
2017-07-26,15781000,14140000,72431800,20998800,2921300,3932400,4820800,2088300,3557020000
2017-07-27,32476300,10860600,61987000,25694200,10991700,6430800,8302400,3213000,3995520000
2017-07-28,17213700,4602400,36012900,8643400,7709400,3054800,4880400,1846400,3294770000
2017-07-31,19845900,5777300,28481300,8291300,7352100,4355700,8535100,1970100,3469210000
2017-08-01,35368600,5018400,29374500,12131200,4572600,3219500,8303100,1277700,3460860000
2017-08-02,69936800,5119900,34610500,9431400,4070000,3540900,13091500,1824400,3478580000
2017-08-03,27097300,5112700,18852200,10252400,3255800,3035400,13535000,1202500,3645020000
2017-08-04,20559900,5590500,16317000,6720600,2730300,2549400,9268900,1082300,3235140000
2017-08-07,21870300,3674700,16825700,5745400,2676600,4618300,6324500,1032200,2931780000
2017-08-08,36205900,4871500,15435800,6571400,2902800,3298700,7449800,1061600,3344640000
2017-08-09,26131500,5680400,19706700,6862600,3569700,2925800,6892100,1192100,3308060000
2017-08-10,40804300,6817700,21305400,6909800,5684100,4525400,7092900,1824000,3621070000
2017-08-11,26257100,3461700,13279000,5399700,3468000,3004000,4365800,1206800,3159930000
2017-08-14,22122700,2953500,17163600,5936000,3172900,2248600,4519200,1064500,2822550000
2017-08-15,29465500,2851100,14820400,7768200,2549300,4681500,3085100,883400,2913100000
2017-08-16,27671600,3012700,14973300,5837200,3132100,3287800,3413800,1006700,2953650000
2017-08-17,27940600,2810900,21994000,6566400,3512400,4422100,5027700,1277200,3142620000
2017-08-18,27428100,2939500,23017900,6375900,3284800,4152700,5408200,1342700,3415680000
2017-08-21,26368500,2545400,17309100,6480900,3164500,3190700,6495400,943400,2788150000
2017-08-22,21604600,2915700,14737800,5748900,2750000,2544400,4322000,1166700,2777490000
2017-08-23,19399100,2518300,19934900,6176600,2668300,4048300,4954500,1090200,2785290000
2017-08-24,19818900,2553100,10941800,3451500,5195700,3592200,4584700,1270300,2846590000
2017-08-25,25480100,2270300,14187900,4741400,3324800,2872900,3484000,1053400,2588780000
2017-08-28,25966000,2395000,10128500,5722500,2596700,5086000,3764000,1086500,2677700000
2017-08-29,29516900,3535500,9591000,3862700,2874300,3009500,4073700,1185600,2737580000
2017-08-30,27269600,2801100,12433600,5344900,2904600,2736000,3412900,1301200,2633660000
2017-08-31,26785100,3075800,20738500,10560800,3331500,3656400,4072800,1582600,3348110000
2017-09-01,16591100,3270700,12769400,5281500,2535900,3351700,3049500,947400,2710730000
2017-09-05,29468500,3866600,22806300,9708400,2883200,3097500,3835100,1326400,3490260000
2017-09-06,21651700,4252700,28370500,9355300,2129900,3273300,4091400,1527700,3374410000
2017-09-07,21928500,2994500,48620700,11712600,2566800,4188200,4239200,1212700,3353930000
2017-09-08,28611500,3404200,41051000,8154100,2605300,3366200,3263500,1011500,3302490000
2017-09-11,31580800,3628100,23048800,12209100,2186700,4613400,7667100,1267000,3291760000
2017-09-12,71714000,2702700,28285300,10527400,2481100,5238100,5972900,1134400,3230920000
2017-09-13,44907400,4529100,25732200,6343000,3374700,4101000,4185200,1102600,3368050000
2017-09-14,23760700,4995200,17884100,9834600,3913300,3756900,7202500,1397600,3414460000
2017-09-15,49114600,9033300,47942900,13413600,3760200,7397200,5420500,2505400,4853170000
2017-09-18,28269400,5193000,31974300,8663700,3411300,3019500,7188000,1306900,3194300000
2017-09-19,20810600,4124700,46320000,8376700,2671100,3464400,6451900,936700,3249100000
2017-09-20,52951400,3853200,26869200,10057500,2888800,5447500,4919100,1669800,3530010000
2017-09-21,37511700,2809400,16781200,5732900,2337600,2555600,4618200,1290600,2930860000
2017-09-22,46645400,3475600,23212600,3937000,2641800,2792300,8159400,1052700,2865960000
2017-09-25,44387300,3479200,36179100,5096000,5124000,5213100,7605900,1856800,3297890000
2017-09-26,36660000,2173600,22605900,3460300,3564800,4488600,7156300,1666900,3043110000
2017-09-27,25504200,3840100,23768500,5676900,3148900,3502700,6060300,2239400,3456030000
2017-09-28,22005500,2586100,17368900,5023100,2522600,2774800,5319600,1020300,3168620000
2017-09-29,26299800,2531100,21961400,5414300,2543800,2654700,5107100,1581000,3211920000
2017-10-02,18698800,2685100,15604300,37692800,2442900,2973200,5286800,1283400,3199730000
2017-10-03,16230300,3163400,16067600,23273800,2666600,2302700,10153600,888300,3068850000
2017-10-04,20163800,3031000,17913300,11191900,2527400,2244400,8163500,952400,3017120000
2017-10-05,21283800,3940200,22606200,9709600,3229200,2686500,4171700,1213800,3045120000
2017-10-06,17407600,2736400,22431900,8093400,3782100,2623200,4297500,1173900,2884570000
2017-10-09,16262900,2146100,19247900,9086700,2938600,2682600,7493700,891400,2483970000
2017-10-10,15617000,2740700,17317500,7783400,3084900,4032600,6978500,968400,2960500000
2017-10-11,16905600,2890300,26978000,8671300,2337100,3702200,4500800,1693300,2976090000
2017-10-12,16125100,2577900,81976400,11904500,4067300,3264300,4087000,1262400,3151510000
2017-10-13,16394200,2243900,56085400,12380900,2431500,2506600,3540500,1169800,3149440000
2017-10-16,24121500,1818900,31097100,8127900,2008900,3052100,5375500,910500,2916020000
2017-10-17,18997300,2515900,21663600,8612500,2319700,6372400,3293300,1290200,2889390000
2017-10-18,16374200,2051700,36764800,7658700,2499700,30490200,4939100,1057600,2998090000
2017-10-19,42584200,2589200,32887400,4995900,3108200,9914200,5061800,1313600,2990710000
2017-10-20,23974100,3955900,37835500,6788700,2365100,7868800,4930400,1183200,3384650000
2017-10-23,21984300,3302400,30902300,7146400,3494100,5779400,5747300,1478400,3211710000
2017-10-24,17757200,4401600,52235800,7448600,2723900,8194700,4491700,1212200,3427330000
2017-10-25,21207100,7895300,96377200,6308100,3033100,6921100,8594100,1211300,3874510000
2017-10-26,17000500,3419100,45121500,5564700,5618700,4300500,5023500,2042100,3869050000
2017-10-27,44454200,2899200,52317300,6137300,16565000,4895200,6979700,5167700,3887110000
2017-10-30,44700800,3025900,51695600,4614000,6613100,4210400,4254400,2085100,3658870000
2017-10-31,36046800,2742800,36376400,5223200,3477000,4328300,5672300,1330700,3827230000
2017-11-01,33637800,2929500,37844700,8933100,3755500,3240200,8457300,1373400,3813180000
2017-11-02,41393400,2529900,72968200,5477700,3684900,3397600,19791400,1049000,4048270000
2017-11-03,59398600,2610800,40239300,5308300,3751500,4431800,8894000,1076400,3567710000
2017-11-06,35026300,2911600,47747000,5075800,3381100,4498400,6486000,1125200,3539080000
2017-11-07,24361500,3205400,30061000,7923200,2689000,3701100,5294300,1112300,3809650000
2017-11-08,24409500,2841800,87599200,17296400,2581500,4634400,4725300,1088700,3899360000
2017-11-09,29482600,3215900,69915900,8848400,3732700,4776500,5447100,1245200,3831610000
2017-11-10,25145500,1740600,57476600,5693100,2179900,4307300,4625400,720000,3486910000
2017-11-13,16982100,2604100,28861800,6162500,2918400,5107500,7584900,885800,3402930000
2017-11-14,24782500,2358200,30261200,6859100,3138400,3758000,5676100,959200,3641760000
2017-11-15,29158100,2510500,32882300,4922100,3928700,4773300,5978700,854000,3558890000
2017-11-16,23637500,2710200,39966200,4677700,2213300,5446500,5822100,1129700,3312710000
2017-11-17,21899500,1724800,36967200,4532200,2413400,4916500,13735100,1397100,3300160000
2017-11-20,16262400,2447400,31264700,6662900,2163900,5676500,8247700,953500,3003540000
2017-11-21,25131300,2267100,35417000,6418900,2479400,3756200,7261300,1097000,3332720000
2017-11-22,25588900,1471400,26453900,4370400,3555300,3213600,4917600,746300,2762950000
2017-11-24,14026700,788900,9203100,1630900,3528000,1193000,3244100,537000,1349780000
2017-11-27,20716800,1772200,26793400,5555900,6744000,3374000,4555900,1307900,3006860000
2017-11-28,26428800,2262100,34450400,6349100,4559400,3973700,4949500,1424400,3488420000
2017-11-29,41666400,3029100,53178100,5634500,9257500,5098700,8767400,2459400,4078280000
2017-11-30,41527200,4820300,49831300,8962400,4509200,6500800,4351600,1724000,4938490000
2017-12-01,39759300,4592500,31437100,8100100,4107100,5567900,4292900,1909600,3942320000
2017-12-04,32542400,5523000,40482400,6345200,5931900,4664300,5835100,1906400,4023150000
2017-12-05,27350200,2806100,33055400,8017300,4079800,5068000,4646500,2067300,3539040000
2017-12-06,28560000,2538100,31172200,9236800,2853300,3410700,7195300,1272000,3229000000
2017-12-07,25673300,4264400,24528600,8713400,2511600,3771100,4780600,1458200,3292400000
2017-12-08,23355200,4440500,25507400,8885200,3050100,3520300,3468500,1290800,3106150000
2017-12-11,35273800,4065200,23666700,7390500,2363500,4102700,7938000,1192800,3091950000
2017-12-12,19409200,5517600,46399900,7857100,2235900,6321800,8733200,1279500,3555680000
2017-12-13,23818400,5003300,39671400,9453300,2616800,5661600,6221500,1282700,3542370000
2017-12-14,20476500,3913400,34286500,7639400,3214300,4637400,5799900,1558700,3430030000
2017-12-15,40169300,6933500,46808600,12007400,4778600,11279900,6933200,3275900,5723920000
2017-12-18,29421100,2901600,31497200,7828300,2947600,5092800,5476200,1554600,3724660000
2017-12-19,27436400,2728400,29181800,8391500,2587800,4116400,6825000,1338700,3368590000
2017-12-20,23475600,2533700,26968900,5388600,2371200,3785700,5953800,1268600,3241030000
2017-12-21,20949900,5398300,31981700,6956300,2123100,4153900,4385200,995700,3273390000
2017-12-22,16349400,2257400,19960500,3545100,1585100,2990600,4215800,755100,2399830000
2017-12-26,33185500,1394700,13578200,1633900,2005200,2479000,4378400,760600,1968780000
2017-12-27,21498200,1447800,16339300,4912800,1867200,2149300,4712100,1271900,2202080000
2017-12-28,16480200,1436800,15627400,6564700,1841700,2687600,4316300,837100,2153330000
2017-12-29,25999900,1824600,26479900,3636400,2688400,3327100,3777200,887500,2443490000
2018-01-02,25555900,2978900,32195600,5449900,2694500,4202500,4352200,1237600,3367250000
2018-01-03,29517900,3211200,39162500,4253300,3108800,9441600,4521500,1430200,3538660000
2018-01-04,22434600,4171700,27865700,4722500,3022100,7556200,9946300,1004600,3695260000
2018-01-05,23660000,6177700,22194900,7229500,3544700,5195800,4591200,1279100,3236620000
2018-01-08,20567800,4124900,26643900,7146500,4279500,5237500,9859400,1047600,3242650000
2018-01-09,21584000,5641300,28061100,8774400,3661300,4341800,7146600,902500,3453480000
2018-01-10,23959900,4479300,41078600,5981500,2686000,4174100,4309900,1042800,3576350000
2018-01-11,18667700,4635300,41400300,7496600,3125000,3794500,6645500,978300,3641320000
2018-01-12,25418100,6559300,31182200,6025100,5443700,5031900,4825100,1720500,3573970000
2018-01-16,29565900,12305500,24727600,11978300,7220700,7794200,6474300,1575300,4325970000
2018-01-17,34386800,9699900,22050200,9408800,5253800,11710000,7103500,1202600,3778050000
2018-01-18,31193400,9458600,27661100,6126100,4026900,14259300,5685800,1198200,3681470000
2018-01-19,32425100,7264400,27919800,5991100,4578500,21172500,4888300,1778200,3639430000
2018-01-22,27108600,6792900,31660600,9727200,4140100,8480800,6210400,1618000,3471780000
2018-01-23,32689100,4537800,33036000,5175700,5169300,7466200,5465400,1333100,3519650000
2018-01-24,51105100,4205400,28567800,7124400,6807500,5645000,5287500,1416600,4014070000
2018-01-25,41529000,4747500,23400300,7804500,4753000,3302500,6740300,1480500,3835150000
2018-01-26,39143000,5236300,21608500,6668600,4857300,3787900,4539400,2018800,3443230000
2018-01-29,50640400,3324900,30879600,15529000,5701900,3517000,4747100,1378900,3573830000
2018-01-30,46048200,4983100,29883200,14740100,5871900,4902300,4717700,1556300,3990650000
2018-01-31,32478900,11409600,41422400,12872500,6424700,4072800,6214100,1538700,4261280000
2018-02-01,47230800,6067600,59963800,6168700,9113800,4434200,4197700,2412100,3938450000
2018-02-02,86593800,5486100,46098700,8430800,11125700,5251900,3704800,4857900,4301130000
2018-02-05,72738500,10511300,45595500,8988400,11495000,8746600,4464100,3798300,5283460000
2018-02-06,68243800,11935100,62905300,9572200,11066800,9867700,5088400,3448000,5891660000
2018-02-07,51608600,7946700,35634500,6697700,7162700,6149200,6969200,2369200,4626570000
2018-02-08,54390500,8295900,45743000,10910600,8578600,6779100,10314600,2859100,5305440000
2018-02-09,70672600,8833000,50218400,17956000,14141500,7828300,12933700,3505900,5680070000
2018-02-12,60819500,6885000,27750700,9416500,6738900,5881400,6227800,2057700,4055790000
2018-02-13,32549200,4030200,22877200,8861500,5917900,4891000,4560200,1265100,3472870000
2018-02-14,40644900,4340200,24834200,12991700,5959200,5479000,3950700,1555800,4003740000
2018-02-15,51147200,5827500,27507200,9131300,5652700,5623600,5912900,1843400,3684910000
2018-02-16,40176100,5211600,19901600,8295500,4472600,4282900,5642600,1679500,3637460000
2018-02-20,33930500,4303400,22071500,14923500,6499200,4489600,4009400,1423100,3627610000
2018-02-21,37471600,5258600,20792600,7490100,6304400,3728600,3219600,1512900,3779400000
2018-02-22,30991900,3414300,18537500,5149300,4858100,4024600,6969800,1317200,3701270000
2018-02-23,33812400,3355400,17446300,4480900,4418100,3256100,5817400,1261000,3189190000
2018-02-26,38162200,4148100,19871400,4798800,4955000,3610300,4340000,1559100,3424650000
2018-02-27,38928100,4774100,21420600,6166200,4808800,4237300,4797400,1774100,3745080000
2018-02-28,37782100,5472900,29281700,6991900,4515000,3803500,6069700,1882600,4230660000
2018-03-01,48802000,8978000,28548900,9505200,6835200,4039300,6885600,2515900,4503970000
2018-03-02,38454000,10021300,21364000,11015600,6587600,3261100,5092800,2271600,3882450000
2018-03-05,28401400,8140200,19299000,8278500,5233900,3670600,3823800,1202200,3710810000
2018-03-06,23788500,4888300,17462100,7490400,4561700,3685700,4285700,1532800,3370690000
2018-03-07,31703500,4575700,18486000,5511700,4174100,4607700,5007300,1292500,3393270000
2018-03-08,23774100,4319900,19766300,6827400,3862600,6455600,3566200,1355100,3212320000
2018-03-09,32185200,3538300,18820300,7730600,4534300,5022200,5506800,2128000,3364100000
2018-03-12,32207100,6088800,22305000,5989000,5174200,5063500,8264000,2172300,3185020000
2018-03-13,31693500,5443800,19183800,6648700,6531900,4185600,5965800,1907200,3301650000
2018-03-14,29368400,13057900,18605200,4635600,4259400,3631800,7967400,1291400,3391360000
2018-03-15,22743800,8766000,21879100,3475200,4069700,3870600,6564800,1395400,3500330000
2018-03-16,39404700,9329000,37103000,4503800,5425000,9262700,6117300,3092000,5372340000
2018-03-19,33446800,6328900,19637900,12579600,6580800,5482000,7484300,2805900,3302130000
2018-03-20,19649400,6500500,20167100,5725100,4581600,4336700,4764300,1831900,3261030000
2018-03-21,37054900,4056300,17437200,9137500,4750800,3482200,5958400,1878900,3415510000
2018-03-22,41490800,7282200,28196900,7554100,6320600,4746300,4939800,2667000,3739800000
2018-03-23,41028800,7237500,35028000,12167100,8006000,4440900,6654900,2156700,3815080000
2018-03-26,37541200,5392900,31492500,12752700,5624700,4103900,8375200,2665100,3511100000
2018-03-27,40922600,5355500,33860700,9578500,6999600,3883700,13872000,3095300,3706350000
2018-03-28,41668500,5634700,30746200,6561700,13705300,3664800,21001400,3369300,3864500000
2018-03-29,38398500,3652100,27564100,7153500,12581100,3420000,15170700,2726800,3565990000
2018-04-02,37586800,5024900,29232900,7749400,10463600,5150400,16114000,2680400,3598520000
2018-04-03,30278000,4783100,21880200,5251100,10231200,4135700,18844400,2275100,3392810000
2018-04-04,34605500,8235700,20562100,7024200,6982300,4805300,19896700,2484700,3350340000
2018-04-05,26933200,6220000,17103300,7945900,6413500,3185400,19121100,1363000,3178970000
2018-04-06,35005300,5713600,25117400,9692300,5882300,3672900,13520300,1746400,3299700000
2018-04-09,29017700,4931700,21879600,5071900,4208200,4413200,10249800,1751600,3062960000
2018-04-10,28408600,5552000,39800800,12400600,4254100,3806400,10989800,1974500,3543930000
2018-04-11,22431600,4573500,21045800,12078800,3582500,3306500,7482900,1483900,3020760000
2018-04-12,22889300,4325000,21950200,16895200,3135000,5639400,7608800,1357000,3021320000
2018-04-13,25124300,4733500,14374800,5985200,3685300,4057100,7327200,1223000,2960910000
2018-04-16,21578400,3901400,24897300,6200700,2808600,4186800,6338500,1211200,3019700000
2018-04-17,26605400,3381800,20585800,6874400,5114400,10207500,7000000,2320300,3234360000
2018-04-18,20754500,3117500,21601000,7470100,5227500,20381700,6557700,1344100,3383410000
2018-04-19,34808800,3006800,23543900,10344700,6523700,8086100,6090600,1747700,3349370000
2018-04-20,65491100,3038000,32452800,5153400,5541600,8265600,5627900,1889700,3388590000
2018-04-23,36515500,2765600,21211900,9774200,4465400,5315600,4893400,2341300,3017480000
